Executavel,ModuloDominio,TipoAcao,NomeVisualOuTexto,CategoriaOrigem,StatusLayout,Fonte,Confianca,ValidacaoPendente
LavFacilLan,lavanderia/rol,abrir/executar,Carregamento dos Rols,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,CarregaRolOrc,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,CarregaRolsAberto,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,CarregaRolsAberto1,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,CarregaRolsAberto1Click,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,CarregaRolsAberto1t,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,estoque/produto,criar/cadastrar,CarregaTmpTpEntrada,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,Cb_ControlEnt,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,Cb_ControlEntExit,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,Cb_ExportaRolsAberto,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,CB_FixEntrega,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,CB_FixEntrega1,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,CB_FixEntrega1L,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,CB_FixEntregaClick,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,CB_ObsROL,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,CB_PosRol,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,CB_PosRolClick,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,CB_RolsZerados,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,CB_RolsZerados`,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,CB_RolsZeradosClick,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,CB_SitRol,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,CB_SitRolClick,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,CB_TipoEntrega,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,CDS_ImpRol,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,CDS_ImpRolL,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,CDS_MovTmpItRol,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,CDS_ProdAfterScroll,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,estoque/produto,criar/cadastrar,CEntrada,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,estoque/produto,criar/cadastrar,ChamaSaidaEntrada,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,Chb_EntregaDestin,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,Chb_EntregaDestinClick,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,estoque/produto,processar/fechar,ChkBox_BaixaRolAutAdi,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,ChkBox_CCustoRolJ,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,estoque/produto,criar/cadastrar,ChkBox_CodLocEntrada,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,ChkBox_ControlaLocal,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,ChkBox_DesTipTabRol,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,estoque/produto,criar/cadastrar,ChkBox_Entrada,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,ChkBox_GravaRolComp,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,ChkBox_ImpDesPraRol,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,ChkBox_ImpLogRol,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,ChkBox_ImpTabRol,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,ChkBox_ObsROL,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,ChkBox_PerAposF8Rol,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,ChkBox_PerAutRol,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,ChkBox_PerImpRolInc,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,ChkBox_PerLavEntRol,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,ChkBox_PerObsRol,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,ChkBox_PerPasEntRol,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,ChkBox_PerVenEntRol,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,ChkBox_UsaObs2Rol,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,clScrollBar,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,estoque/produto,criar/cadastrar,Codigo_Entrada,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,CodLocRol,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,estoque/produto,abrir/executar,colocar em estoque...,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,estoque/produto,abrir/executar,ComparaPecasEstoque,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,Confirma a Entrega dos Pontos?,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,estoque/produto,abrir/executar,Confirma o Rol em Estoque?,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,ConIntEntrega1,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,ConIntEntrega1Click,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,consultar,ConsultaRolsComplemento!,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,Control,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,Control count underflow on ReleaseControl,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,Controla,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,estoque/produto,criar/cadastrar,CONTROLA ENTRADA,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,Controla O.S.,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,Controla Pe,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,Controla Por,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,CONTROLA SA,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,Controla1,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,Controla1Click,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,CONTROLAINI,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,ControlaLimitePagto,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,ControlaOS1,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,ControlaOS1Click,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,ControlaPecaPeca,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,ControlaPecaPecaClick,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,ControlaPor,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,ControlaPreMin,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,estoque/produto,abrir/executar,ControlaSaldo,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,auth/permissao,abrir/executar,ControlaSenha,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,ControlaTab,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,ControlaVencimento,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,ControlData,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
LavFacilLan,lavanderia/rol,abrir/executar,ControlDtrPIR,operacional,texto_estatico_sem_posicao,strings funcionais do executavel,media,captura visual no runtime MOD e cruzamento ProcMon
